symbol,name,market_cap,ipo_year,sector,industry,exchange
SPKE,"Spark Energy, Inc.",286878442.55,2014.0,public_utilities,Power Generation,NASDAQ
SPKEP,"Spark Energy, Inc.",0.0,,public_utilities,Power Generation,NASDAQ
ONCE,"Spark Therapeutics, Inc.",1642754531.84,2015.0,health_care,Biotechnology: Biological Products (No Diagnostic Substances),NASDAQ
SPAR,"Spartan Motors, Inc.",290194599.75,,capital_goods,Auto Manufacturing,NASDAQ
SPTN,SpartanNash Company,782769649.86,,consumer_non_durables,Food Distributors,NASDAQ
DWFI,SPDR Dorsey Wright Fixed Income Allocation ETF,107435025.0,,,,NASDAQ
SPPI,"Spectrum Pharmaceuticals, Inc.",1119383214.24,,health_care,Major Pharmaceuticals,NASDAQ
SPRO,"Spero Therapeutics, Inc.",150774275.52,2017.0,health_care,Major Pharmaceuticals,NASDAQ
ANY,Sphere 3D Corp.,5302851.3,,technology,EDP Services,NASDAQ
SPEX,Spherix Incorporated,6492322.8,,miscellaneous,Multi-Sector Companies,NASDAQ
SPI,"SPI Energy Co., Ltd.",6418434.048,,technology,Semiconductors,NASDAQ
SAVE,"Spirit Airlines, Inc.",4147751809.88,,transportation,Air Freight/Delivery Services,NASDAQ
STXB,"Spirit of Texas Bancshares, Inc.",262169127.75,2018.0,finance,Major Banks,NASDAQ
SPLK,Splunk Inc.,17259580307.3,2012.0,technology,Computer Software: Prepackaged Software,NASDAQ
SPOK,"Spok Holdings, Inc.",268299150.14,,public_utilities,Telecommunications Equipment,NASDAQ
SPWH,"Sportsman&#39;s Warehouse Holdings, Inc.",209539318.8,2014.0,consumer_services,Other Specialty Stores,NASDAQ
SBPH,"Spring Bank Pharmaceuticals, Inc.",181921811.76,2016.0,health_care,Major Pharmaceuticals,NASDAQ
FUND,"Sprott Focus Trust, Inc.",165256444.95,,consumer_services,Miscellaneous,NASDAQ
SFM,"Sprouts Farmers Market, Inc.",3169679286.24,2013.0,consumer_services,Food Chains,NASDAQ
SPSC,"SPS Commerce, Inc.",1546184538.72,2010.0,technology,Computer Software: Prepackaged Software,NASDAQ
SSNC,"SS&C Technologies Holdings, Inc.",12016193744.9,2010.0,technology,Computer Software: Prepackaged Software,NASDAQ
SSLJ,SSLJ.com Limited,18920000.0,2018.0,finance,Diversified Commercial Services,NASDAQ
SSRM,SSR Mining Inc.,1462035116.16,,basic_industries,Precious Metals,NASDAQ
STAA,STAAR Surgical Company,1463400838.44,,health_care,Ophthalmic Goods,NASDAQ
STAF,"Staffing 360 Solutions, Inc.",10832438.88,,technology,Professional Services,NASDAQ
STMP,Stamps.com Inc.,3138348594.36,1999.0,miscellaneous,Business Services,NASDAQ
STND,Standard AVB Financial Corp.,149100142.0,,finance,Major Banks,NASDAQ
SBLK,Star Bulk Carriers Corp.,865171901.6,,transportation,Marine Transportation,NASDAQ
SBLKZ,Star Bulk Carriers Corp.,0.0,,transportation,Marine Transportation,NASDAQ
SBUX,Starbucks Corporation,79113062000.0,1992.0,consumer_services,Restaurants,NASDAQ
STFC,State Auto Financial Corporation,1488566601.0,1991.0,finance,Property-Casualty Insurers,NASDAQ
GASS,"StealthGas, Inc.",119980294.63,2005.0,transportation,Marine Transportation,NASDAQ
STCN,"Steel Connect, Inc.",103646885.94,,miscellaneous,Business Services,NASDAQ
STLD,"Steel Dynamics, Inc.",7655566737.1,1996.0,basic_industries,Steel/Iron Ore,NASDAQ
SMRT,"Stein Mart, Inc.",54066474.94,1992.0,consumer_services,Clothing/Shoe/Accessory Stores,NASDAQ
SBOT,"Stellar Biotechnologies, Inc.",6396858.0,,health_care,Major Pharmaceuticals,NASDAQ
STML,"Stemline Therapeutics, Inc.",319596974.7,2013.0,health_care,Major Pharmaceuticals,NASDAQ
SRCL,"Stericycle, Inc.",3673621370.25,1996.0,basic_industries,Environmental Services,NASDAQ
SBT,"Sterling Bancorp, Inc.",447953791.35,2017.0,finance,Savings Institutions,NASDAQ
STRL,Sterling Construction Company Inc,341873298.39,,basic_industries,Military/Government/Technical,NASDAQ
SHOO,"Steven Madden, Ltd.",2727710221.6,1993.0,consumer_non_durables,Shoe Manufacturing,NASDAQ
SSFN,Stewardship Financial Corp,77278320.21,,finance,Major Banks,NASDAQ
SFIX,"Stitch Fix, Inc.",2071385530.28,2017.0,consumer_services,Catalog/Specialty Distribution,NASDAQ
SYBT,"Stock Yards Bancorp, Inc.",783347925.36,,finance,Major Banks,NASDAQ
BANX,StoneCastle Financial Corp,127625236.58,,,,NASDAQ
STNE,StoneCo Ltd.,5732643039.01,2018.0,technology,EDP Services,NASDAQ
SSKN,"Strata Skin Sciences, Inc.",88332103.7,,health_care,Medical/Dental Instruments,NASDAQ
SSYS,"Stratasys, Ltd.",1125705200.0,1994.0,technology,Computer peripheral equipment,NASDAQ
STRA,"Strategic Education, Inc.",2336787437.4,1996.0,consumer_services,Other Consumer Services,NASDAQ
HNDL,Strategy Shares Nasdaq 7HANDL Index ETF,0.0,,,,NASDAQ
STRT,Strattec Security Corporation,134580852.0,,capital_goods,Auto Parts:O.E.M.,NASDAQ
STRS,Stratus Properties Inc.,203047881.9,,consumer_services,Homebuilding,NASDAQ
STRM,"Streamline Health Solutions, Inc.",23148871.2203,,technology,EDP Services,NASDAQ
SBBP,Strongbridge Biopharma plc,259513887.6,2015.0,health_care,Major Pharmaceuticals,NASDAQ
SUMR,"Summer Infant, Inc.",21153425.7948,,consumer_durables,Miscellaneous manufacturing industries,NASDAQ
SMMF,"Summit Financial Group, Inc.",253722421.08,,finance,Major Banks,NASDAQ
SSBI,Summit State Bank,70553104.25,2006.0,,,NASDAQ
SMMT,Summit Therapeutics plc,10234894.12,2015.0,health_care,Major Pharmaceuticals,NASDAQ
WISA,"Summit Wireless Technologies, Inc.",51323532.18,2018.0,technology,Semiconductors,NASDAQ
SNHY,Sun Hydraulics Corporation,1092971218.3,1997.0,capital_goods,Metal Fabrications,NASDAQ
SNDE,Sundance Energy Australia Limited,4415838.31,,energy,Oil & Gas Production,NASDAQ
SNSS,"Sunesis Pharmaceuticals, Inc.",25446626.12,2005.0,health_care,Major Pharmaceuticals,NASDAQ
STKL,"SunOpta, Inc.",373168359.32,,consumer_services,Farming/Seeds/Milling,NASDAQ
SPWR,SunPower Corporation,764680835.5,2005.0,technology,Semiconductors,NASDAQ
RUN,Sunrun Inc.,1307554859.94,2015.0,capital_goods,Industrial Specialties,NASDAQ
SUNW,"Sunworks, Inc.",9773281.1855,,public_utilities,Telecommunications Equipment,NASDAQ
SPCB,"SuperCom, Ltd.",23035842.06,,technology,Semiconductors,NASDAQ
SCON,Superconductor Technologies Inc.,4840501.32,1993.0,technology,Radio And Television Broadcasting And Communications Equipment,NASDAQ
SGC,"Superior Group of Companies, Inc.",275826894.42,,consumer_non_durables,Apparel,NASDAQ
SUPN,"Supernus Pharmaceuticals, Inc.",1955457426.46,2012.0,health_care,Major Pharmaceuticals,NASDAQ
SPRT,"support.com, Inc.",47472465.83,2000.0,technology,EDP Services,NASDAQ
SURF,"Surface Oncology, Inc.",142837695.84,2018.0,health_care,Biotechnology: Biological Products (No Diagnostic Substances),NASDAQ
SGRY,"Surgery Partners, Inc.",635100844.8,2015.0,health_care,Hospital/Nursing Management,NASDAQ
SRDX,"Surmodics, Inc.",673661389.4,1998.0,health_care,Medical/Dental Instruments,NASDAQ
STRO,"Sutro Biopharma, Inc.",240362895.68,2018.0,health_care,Biotechnology: Biological Products (No Diagnostic Substances),NASDAQ
SIVB,SVB Financial Group,11969194453.6,,finance,Major Banks,NASDAQ
SVMK,SVMK Inc.,1663549263.6,2018.0,technology,"Computer Software: Programming, Data Processing",NASDAQ
SYKE,"Sykes Enterprises, Incorporated",1166220936.74,1996.0,technology,EDP Services,NASDAQ
SYMC,Symantec Corporation,12611657785.9,1989.0,technology,Computer Software: Prepackaged Software,NASDAQ
SYNC,"Synacor, Inc.",69420539.34,2012.0,technology,"Computer Software: Programming, Data Processing",NASDAQ
SYNL,Synalloy Corporation,126855128.4,,basic_industries,Steel/Iron Ore,NASDAQ
SYNA,Synaptics Incorporated,1365015341.0,2002.0,technology,Semiconductors,NASDAQ
SNCR,"Synchronoss Technologies, Inc.",303266866.14,2018.0,technology,EDP Services,NASDAQ
SNDX,"Syndax Pharmaceuticals, Inc.",160936962.48,2016.0,health_care,Major Pharmaceuticals,NASDAQ
SYNH,"Syneos Health, Inc.",4939360176.3,2014.0,health_care,Biotechnology: Commercial Physical & Biological Resarch,NASDAQ
SGYP,"Synergy Pharmaceuticals, Inc.",59355326.1293,,health_care,Major Pharmaceuticals,NASDAQ
SYBX,"Synlogic, Inc.",189331103.76,2015.0,,,NASDAQ
SNPS,"Synopsys, Inc.",13299360317.4,1992.0,technology,Computer Software: Prepackaged Software,NASDAQ
SES,"Synthesis Energy Systems, Inc.",8156489.42,,basic_industries,Major Chemicals,NASDAQ
THOR,"Synthorx, Inc.",448920237.15,2018.0,health_care,Major Pharmaceuticals,NASDAQ
SYPR,"Sypris Solutions, Inc.",24419605.2984,,capital_goods,Industrial Machinery/Components,NASDAQ
SYRS,"Syros Pharmaceuticals, Inc.",219428018.08,2016.0,health_care,Major Pharmaceuticals,NASDAQ
TROW,"T. Rowe Price Group, Inc.",22927173078.5,1986.0,finance,Investment Bankers/Brokers/Service,NASDAQ
TTOO,"T2 Biosystems, Inc.",163824164.88,2014.0,health_care,Medical/Dental Instruments,NASDAQ
TRHC,"Tabula Rasa HealthCare, Inc.",1403056151.34,2016.0,miscellaneous,Business Services,NASDAQ
TCMD,"Tactile Systems Technology, Inc.",1133660454.87,2016.0,health_care,Medical/Dental Instruments,NASDAQ
TAIT,Taitron Components Incorporated,10558215.0638,1995.0,consumer_non_durables,Electronic Components,NASDAQ
TLC,"Taiwan Liposome Company, Ltd.",31550000.0,2018.0,health_care,Major Pharmaceuticals,NASDAQ
TTWO,"Take-Two Interactive Software, Inc.",12062468904.8,1997.0,technology,Computer Software: Prepackaged Software,NASDAQ
TLND,Talend S.A.,1163789152.98,2016.0,technology,Computer Software: Prepackaged Software,NASDAQ
TNDM,"Tandem Diabetes Care, Inc.",2521953680.68,2013.0,health_care,Medical/Dental Instruments,NASDAQ
TLF,"Tandy Leather Factory, Inc.",52178985.6,,consumer_non_durables,Apparel,NASDAQ
TANH,Tantech Holdings Ltd.,52239900.44,2015.0,basic_industries,Major Chemicals,NASDAQ
TAOP,Taoping Inc.,48504593.97,,technology,Computer Software: Prepackaged Software,NASDAQ
TEDU,"Tarena International, Inc.",231732252.45,2014.0,consumer_services,Other Consumer Services,NASDAQ
TATT,TAT Technologies Ltd.,58838347.0104,,capital_goods,Aerospace,NASDAQ
TAYD,"Taylor Devices, Inc.",44007942.87,,capital_goods,Industrial Machinery/Components,NASDAQ
CGBD,"TCG BDC, Inc.",907871126.01,2017.0,,,NASDAQ
AMTD,TD Ameritrade Holding Corporation,30514932086.5,1997.0,finance,Investment Bankers/Brokers/Service,NASDAQ
PETZ,"TDH Holdings, Inc.",6879337.5,2017.0,consumer_non_durables,Packaged Foods,NASDAQ
TECD,Tech Data Corporation,3419052804.72,1986.0,technology,Retail: Computer Software & Peripheral Equipment,NASDAQ
TCCO,Technical Communications Corporation,5084818.75,,technology,Radio And Television Broadcasting And Communications Equipment,NASDAQ
TTGT,"TechTarget, Inc.",361221555.9,2007.0,miscellaneous,Business Services,NASDAQ
TGLS,Tecnoglass Inc.,319417880.16,2012.0,consumer_durables,Electronic Components,NASDAQ
TGEN,Tecogen Inc.,94314654.8,2014.0,capital_goods,Industrial Machinery/Components,NASDAQ
TNAV,"Telenav, Inc.",194168566.02,2010.0,capital_goods,Industrial Machinery/Components,NASDAQ
TLGT,"Teligent, Inc.",93567144.54,,health_care,Major Pharmaceuticals,NASDAQ
TELL,Tellurian Inc.,1916873674.22,,energy,Oil & Gas Production,NASDAQ
TENB,"Tenable Holdings, Inc.",2363844878.6,2018.0,technology,Computer Software: Prepackaged Software,NASDAQ
TENX,"Tenax Therapeutics, Inc.",3650871.29,,health_care,Biotechnology: Commercial Physical & Biological Resarch,NASDAQ
TZAC,Tenzing Acquisition Corp.,81989424.96,2018.0,finance,Business Services,NASDAQ
TZACU,Tenzing Acquisition Corp.,0.0,2018.0,finance,Business Services,NASDAQ
TZACW,Tenzing Acquisition Corp.,0.0,2018.0,finance,Business Services,NASDAQ
TER,"Teradyne, Inc.",5684014646.1,,capital_goods,Electrical Products,NASDAQ
TERP,"TerraForm Power, Inc.",2440683872.4,2014.0,public_utilities,Electric Utilities: Central,NASDAQ
TBNK,Territorial Bancorp Inc.,260257146.8,2009.0,finance,Savings Institutions,NASDAQ
TSRO,"TESARO, Inc.",4123445938.56,2012.0,health_care,Major Pharmaceuticals,NASDAQ
TSLA,"Tesla, Inc. ",59428126788.8,2010.0,capital_goods,Auto Manufacturing,NASDAQ
TESS,TESSCO Technologies Incorporated,115807442.6,1994.0,consumer_non_durables,Electronic Components,NASDAQ
TTEK,"Tetra Tech, Inc.",2903996166.94,1991.0,consumer_services,Military/Government/Technical,NASDAQ
TTPH,"Tetraphase Pharmaceuticals, Inc.",75612260.97,2013.0,health_care,Major Pharmaceuticals,NASDAQ
TCBI,"Texas Capital Bancshares, Inc.",2833754104.95,2003.0,finance,Major Banks,NASDAQ
TCBIL,"Texas Capital Bancshares, Inc.",0.0,,finance,Major Banks,NASDAQ
TCBIP,"Texas Capital Bancshares, Inc.",148980000.0,,finance,Major Banks,NASDAQ
TCBIW,"Texas Capital Bancshares, Inc.",0.0,,finance,Major Banks,NASDAQ
TXN,Texas Instruments Incorporated,93335986436.5,,technology,Semiconductors,NASDAQ
TXRH,"Texas Roadhouse, Inc.",4700847023.1,2004.0,consumer_services,Restaurants,NASDAQ
TFSL,TFS Financial Corporation,4676031692.16,,finance,Savings Institutions,NASDAQ
TGTX,"TG Therapeutics, Inc.",382985401.26,,health_care,Major Pharmaceuticals,NASDAQ
WTER,The Alkaline Water Company Inc.,86624507.7,,consumer_non_durables,Food Distributors,NASDAQ
ANDE,"The Andersons, Inc.",1116022000.0,,consumer_services,Farming/Seeds/Milling,NASDAQ
TBBK,"The Bancorp, Inc.",483178513.28,,finance,Major Banks,NASDAQ
BPRN,The Bank of Princeton,196798917.81,,,,NASDAQ
CG,The Carlyle Group L.P.,6120190038.16,2012.0,finance,Investment Managers,NASDAQ
TCGP,The Carlyle Group L.P.,0.0,,finance,Investment Managers,NASDAQ
CAKE,The Cheesecake Factory Incorporated,2073636027.38,1992.0,consumer_services,Restaurants,NASDAQ
CHEF,"The Chefs&#39; Warehouse, Inc.",1076229810.18,2011.0,consumer_non_durables,Food Distributors,NASDAQ
TCFC,The Community Financial Corporation,167051096.7,,finance,Major Banks,NASDAQ
DSGX,The Descartes Systems Group Inc.,2221394627.4,,technology,Computer Software: Prepackaged Software,NASDAQ
DXYN,"The Dixie Group, Inc.",15474178.48,,consumer_durables,Home Furnishings,NASDAQ
ENSG,"The Ensign Group, Inc.",2189033905.44,2007.0,health_care,Hospital/Nursing Management,NASDAQ
XONE,The ExOne Company,119315648.64,2013.0,capital_goods,Industrial Machinery/Components,NASDAQ
FBMS,"The First Bancshares, Inc.",467086325.84,,finance,Major Banks,NASDAQ
FLIC,The First of Long Island Corporation,536248857.52,,finance,Major Banks,NASDAQ
GT,The Goodyear Tire & Rubber Company,4550686198.38,,consumer_durables,Automotive Aftermarket,NASDAQ
HABT,"The Habit Restaurants, Inc.",286802440.68,2014.0,consumer_services,Restaurants,NASDAQ
HCKT,"The Hackett Group, Inc.",532508977.44,,consumer_services,Professional Services,NASDAQ
HAIN,"The Hain Celestial Group, Inc.",1876262777.46,,consumer_non_durables,Packaged Foods,NASDAQ
CUBA,"The Herzfeld Caribbean Basin Fund, Inc.",32937748.83,,,,NASDAQ
INTG,The Intergroup Corporation,70041529.4865,,consumer_services,Building operators,NASDAQ
JYNT,The Joint Corp.,108912150.49,2014.0,miscellaneous,Multi-Sector Companies,NASDAQ
KEYW,The KEYW Holding Corporation,315102206.08,2010.0,technology,EDP Services,NASDAQ
KHC,The Kraft Heinz Company,57118326594.1,,consumer_non_durables,Packaged Foods,NASDAQ
OLD,The Long-Term Care ETF,2670526.705,,,,NASDAQ
LOVE,The Lovesac Company,316860623.88,2018.0,consumer_services,Other Specialty Stores,NASDAQ
MSG,The Madison Square Garden Company,6438810942.58,2015.0,consumer_services,Services-Misc. Amusement & Recreation,NASDAQ
MDCO,The Medicines Company,1462471084.8,2000.0,health_care,Major Pharmaceuticals,NASDAQ
MEET,"The Meet Group, Inc.",401501948.61,,consumer_services,Advertising,NASDAQ
MIK,"The Michaels Companies, Inc.",2488420283.04,2014.0,consumer_services,Recreational Products/Toys,NASDAQ
MIDD,The Middleby Corporation,6257618477.1,,technology,Industrial Machinery/Components,NASDAQ
NAVG,"The Navigators Group, Inc.",2076709560.42,1986.0,finance,Property-Casualty Insurers,NASDAQ
SLIM,The Obesity ETF,3337033.37,,,,NASDAQ
STKS,"The ONE Group Hospitality, Inc.",94784571.7,,consumer_services,Restaurants,NASDAQ
ORG,The Organics ETF,0.0,,,,NASDAQ
PRSC,The Providence Service Corporation,805297385.62,2003.0,consumer_services,Transportation Services,NASDAQ
RMR,The RMR Group Inc.,2022139715.75,,consumer_services,Professional Services,NASDAQ
SMPL,The Simply Good Foods Company,1669705984.86,,consumer_non_durables,Packaged Foods,NASDAQ
TSG,The Stars Group Inc.,4837968973.53,,technology,"Computer Software: Programming, Data Processing",NASDAQ
TTD,"The Trade Desk, Inc.",5643529081.2,2016.0,technology,"Computer Software: Programming, Data Processing",NASDAQ
ULTI,"The Ultimate Software Group, Inc.",8170992280.64,1998.0,technology,Computer Software: Prepackaged Software,NASDAQ
YORW,The York Water Company,406704386.65,,public_utilities,Water Supply,NASDAQ
NCTY,The9 Limited,10206830.73,2004.0,miscellaneous,Business Services,NASDAQ
TXMD,"TherapeuticsMD, Inc.",1232224559.02,,health_care,Major Pharmaceuticals,NASDAQ
TRPX,Therapix Biosciences Ltd.,13696036.2,2017.0,health_care,Major Pharmaceuticals,NASDAQ
TBPH,"Theravance Biopharma, Inc.",1476156072.96,,health_care,Major Pharmaceuticals,NASDAQ
TST,"TheStreet, Inc.",104185578.0,,consumer_services,Newspapers/Magazines,NASDAQ
TCRD,"THL Credit, Inc.",211071391.4,2010.0,,,NASDAQ
TBRG,"Thunder Bridge Acquisition, Ltd.",320242500.0,2018.0,finance,Business Services,NASDAQ
TBRGU,"Thunder Bridge Acquisition, Ltd.",0.0,2018.0,finance,Business Services,NASDAQ
TBRGW,"Thunder Bridge Acquisition, Ltd.",0.0,2018.0,finance,Business Services,NASDAQ
TIBR,Tiberius Acquisition Corporation,213037500.0,2018.0,finance,Business Services,NASDAQ
TIBRU,Tiberius Acquisition Corporation,0.0,2018.0,finance,Business Services,NASDAQ
TIBRW,Tiberius Acquisition Corporation,0.0,2018.0,finance,Business Services,NASDAQ
TTTN,TigerShares China-U.S. Internet Titans ETF,6311900.0,,,,NASDAQ
TTS,"Tile Shop Hldgs, Inc.",348740678.38,,consumer_services,Home Furnishings,NASDAQ
TLRY,"Tilray, Inc.",7975842380.45,2018.0,consumer_durables,Specialty Chemicals,NASDAQ
TSBK,"Timberland Bancorp, Inc.",212837103.83,,finance,Banks,NASDAQ
TIPT,Tiptree Inc.,198192593.605,,finance,Property-Casualty Insurers,NASDAQ
TITN,Titan Machinery Inc.,380375378.56,2007.0,consumer_services,Other Specialty Stores,NASDAQ
TMDI,Titan Medical Inc.,60692377.2,,health_care,Medical/Dental Instruments,NASDAQ
TTNP,"Titan Pharmaceuticals, Inc.",16741156.0668,,health_care,Biotechnology: Biological Products (No Diagnostic Substances),NASDAQ
TVTY,"Tivity Health, Inc.",979657545.36,,health_care,Hospital/Nursing Management,NASDAQ
TIVO,TiVo Corporation,1378068240.0,,miscellaneous,Multi-Sector Companies,NASDAQ
TLSA,Tiziana Life Sciences plc,3353565.2,2018.0,health_care,Major Pharmaceuticals,NASDAQ
TKKS,TKK Symphony Acquisition Corporation,305694000.0,2018.0,finance,Business Services,NASDAQ
TKKSR,TKK Symphony Acquisition Corporation,0.0,2018.0,finance,Business Services,NASDAQ
TKKSU,TKK Symphony Acquisition Corporation,0.0,2018.0,finance,Business Services,NASDAQ
TKKSW,TKK Symphony Acquisition Corporation,0.0,2018.0,finance,Business Services,NASDAQ
TMUS,"T-Mobile US, Inc.",56579330637.2,,public_utilities,Telecommunications Equipment,NASDAQ
TMSR,TMSR Holding Company Limited,36790233.75,2015.0,finance,Business Services,NASDAQ
TOCA,Tocagen Inc.,169602888.5,2017.0,health_care,Major Pharmaceuticals,NASDAQ
TNXP,Tonix Pharmaceuticals Holding Corp.,5069210.44,,health_care,Major Pharmaceuticals,NASDAQ
TISA,"Top Image Systems, Ltd.",10949208.0278,1996.0,technology,Computer peripheral equipment,NASDAQ
TOPS,TOP Ships Inc.,22108401.01,,transportation,Marine Transportation,NASDAQ
TRCH,"Torchlight Energy Resources, Inc.",72916871.04,,energy,Oil & Gas Production,NASDAQ
TRMD,TORM plc,439740551.25,,transportation,Marine Transportation,NASDAQ
TOTA,Tottenham Acquisition I Limited,59232450.0,2018.0,finance,Business Services,NASDAQ
TOTAR,Tottenham Acquisition I Limited,0.0,2018.0,finance,Business Services,NASDAQ
TOTAU,Tottenham Acquisition I Limited,0.0,2018.0,finance,Business Services,NASDAQ
TOTAW,Tottenham Acquisition I Limited,0.0,2018.0,finance,Business Services,NASDAQ
TBLT,"ToughBuilt Industries, Inc.",31685608.26,2018.0,capital_goods,Industrial Machinery/Components,NASDAQ
TBLTU,"ToughBuilt Industries, Inc.",0.0,2018.0,capital_goods,Industrial Machinery/Components,NASDAQ
TBLTW,"ToughBuilt Industries, Inc.",0.0,2018.0,capital_goods,Industrial Machinery/Components,NASDAQ
TSEM,Tower Semiconductor Ltd.,1511703460.8,1994.0,technology,Semiconductors,NASDAQ
